issuerName,issuerTicker,txType,tradeValue,reportingGap,Description,pubDate,filingDate,txDate,value,gender,firstName,lastName,party,owner,chamber,price,filingURL,comment
AutoZone Inc,AZO:US,sell,1K–15K,39.0,Josh Gottheimer sold $8000 of AutoZone Inc (AZO:US) on 2023-04-10. He filed the trade after 39 days.,2023-05-19T13:05:03Z,2023-05-19,2023-04-10,,male,Joshua,Gottheimer,democrat,joint,house,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022877.pdf,Subholding Of: Morgan Stanley - Select UMA Account # 1
Capital One Financial Corp,COF:US,sell,1K–15K,22.0,Josh Gottheimer sold $8000 of Capital One Financial Corp (COF:US) on 2023-04-27. He filed the trade after 22 days.,2023-05-19T13:05:03Z,2023-05-19,2023-04-27,,male,Joshua,Gottheimer,democrat,joint,house,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022877.pdf,Subholding Of: Morgan Stanley - Select UMA Account # 1
Churchill Downs Inc,CHDN:US,sell,1K–15K,44.0,Josh Gottheimer sold $8000 of Churchill Downs Inc (CHDN:US) on 2023-04-05. He filed the trade after 44 days.,2023-05-19T13:05:03Z,2023-05-19,2023-04-05,,male,Joshua,Gottheimer,democrat,joint,house,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022877.pdf,Subholding Of: Morgan Stanley - Select UMA Account # 1
ConocoPhillips,COP:US,sell,1K–15K,37.0,Josh Gottheimer sold $8000 of ConocoPhillips (COP:US) on 2023-04-12. He filed the trade after 37 days.,2023-05-19T13:05:03Z,2023-05-19,2023-04-12,,male,Joshua,Gottheimer,democrat,joint,house,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022877.pdf,Subholding Of: Morgan Stanley - Select UMA Account # 1
ConocoPhillips,COP:US,sell,1K–15K,29.0,Josh Gottheimer sold $8000 of ConocoPhillips (COP:US) on 2023-04-20. He filed the trade after 29 days.,2023-05-19T13:05:03Z,2023-05-19,2023-04-20,,male,Joshua,Gottheimer,democrat,joint,house,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022877.pdf,Subholding Of: Morgan Stanley - Select UMA Account # 1
Enphase Energy Inc,ENPH:US,sell,1K–15K,43.0,Josh Gottheimer sold $8000 of Enphase Energy Inc (ENPH:US) on 2023-04-06. He filed the trade after 43 days.,2023-05-19T13:05:03Z,2023-05-19,2023-04-06,,male,Joshua,Gottheimer,democrat,joint,house,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022877.pdf,Subholding Of: Morgan Stanley - Select UMA Account # 1
Fidelity National Information Services Inc,FIS:US,buy,15K–50K,32.0,Josh Gottheimer bought $32500 of Fidelity National Information Services Inc (FIS:US) on 2023-04-17. He filed the trade after 32 days.,2023-05-19T13:05:03Z,2023-05-19,2023-04-17,,male,Joshua,Gottheimer,democrat,joint,house,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022877.pdf,Subholding Of: Morgan Stanley - Select UMA Account # 1
First Solar Inc,FSLR:US,buy,1K–15K,25.0,Josh Gottheimer bought $8000 of First Solar Inc (FSLR:US) on 2023-04-24. He filed the trade after 25 days.,2023-05-19T13:05:03Z,2023-05-19,2023-04-24,,male,Joshua,Gottheimer,democrat,joint,house,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022877.pdf,Subholding Of: Morgan Stanley - Select UMA Account # 1
First Solar Inc,FSLR:US,buy,1K–15K,43.0,Josh Gottheimer bought $8000 of First Solar Inc (FSLR:US) on 2023-04-06. He filed the trade after 43 days.,2023-05-19T13:05:03Z,2023-05-19,2023-04-06,,male,Joshua,Gottheimer,democrat,joint,house,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022877.pdf,Subholding Of: Morgan Stanley - Select UMA Account # 1
First Solar Inc,FSLR:US,buy,1K–15K,30.0,Josh Gottheimer bought $8000 of First Solar Inc (FSLR:US) on 2023-04-19. He filed the trade after 30 days.,2023-05-19T13:05:03Z,2023-05-19,2023-04-19,,male,Joshua,Gottheimer,democrat,joint,house,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022877.pdf,Subholding Of: Morgan Stanley - Select UMA Account # 1
Fox Factory Holding Corp,FOXF:US,buy,1K–15K,39.0,Josh Gottheimer bought $8000 of Fox Factory Holding Corp (FOXF:US) on 2023-04-10. He filed the trade after 39 days.,2023-05-19T13:05:03Z,2023-05-19,2023-04-10,,male,Joshua,Gottheimer,democrat,joint,house,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022877.pdf,Subholding Of: Morgan Stanley - Select UMA Account # 1
Lowe's Cos Inc,LOW:US,sell,1K–15K,39.0,Josh Gottheimer sold $8000 of Lowe's Cos Inc (LOW:US) on 2023-04-10. He filed the trade after 39 days.,2023-05-19T13:05:03Z,2023-05-19,2023-04-10,,male,Joshua,Gottheimer,democrat,joint,house,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022877.pdf,Subholding Of: Morgan Stanley - Select UMA Account # 1
Mastercard Inc,MA:US,sell,1K–15K,39.0,Josh Gottheimer sold $8000 of Mastercard Inc (MA:US) on 2023-04-10. He filed the trade after 39 days.,2023-05-19T13:05:03Z,2023-05-19,2023-04-10,,male,Joshua,Gottheimer,democrat,joint,house,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022877.pdf,Subholding Of: Morgan Stanley - Select UMA Account # 1
Monster Beverage Corp,MNST:US,buy,1K–15K,22.0,Josh Gottheimer bought $8000 of Monster Beverage Corp (MNST:US) on 2023-04-27. He filed the trade after 22 days.,2023-05-19T13:05:03Z,2023-05-19,2023-04-27,,male,Joshua,Gottheimer,democrat,joint,house,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022877.pdf,Subholding Of: Morgan Stanley - Select UMA Account # 1
Monster Beverage Corp,MNST:US,sell,1K–15K,39.0,Josh Gottheimer sold $8000 of Monster Beverage Corp (MNST:US) on 2023-04-10. He filed the trade after 39 days.,2023-05-19T13:05:03Z,2023-05-19,2023-04-10,,male,Joshua,Gottheimer,democrat,joint,house,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022877.pdf,Subholding Of: Morgan Stanley - Select UMA Account # 1
Netflix Inc,NFLX:US,sell,1K–15K,46.0,Josh Gottheimer sold $8000 of Netflix Inc (NFLX:US) on 2023-04-03. He filed the trade after 46 days.,2023-05-19T13:05:03Z,2023-05-19,2023-04-03,,male,Joshua,Gottheimer,democrat,joint,house,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022877.pdf,Subholding Of: Morgan Stanley - Select UMA Account # 1
Oracle Corp,ORCL:US,sell,1K–15K,46.0,Josh Gottheimer sold $8000 of Oracle Corp (ORCL:US) on 2023-04-03. He filed the trade after 46 days.,2023-05-19T13:05:03Z,2023-05-19,2023-04-03,,male,Joshua,Gottheimer,democrat,joint,house,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022877.pdf,Subholding Of: Morgan Stanley - Select UMA Account # 1
Snap Inc,SNAP:US,sell,1K–15K,23.0,Josh Gottheimer sold $8000 of Snap Inc (SNAP:US) on 2023-04-26. He filed the trade after 23 days.,2023-05-19T13:05:03Z,2023-05-19,2023-04-26,,male,Joshua,Gottheimer,democrat,joint,house,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022877.pdf,Subholding Of: Morgan Stanley - Select UMA Account # 1
Starbucks Corp,SBUX:US,buy,1K–15K,28.0,Josh Gottheimer bought $8000 of Starbucks Corp (SBUX:US) on 2023-04-21. He filed the trade after 28 days.,2023-05-19T13:05:03Z,2023-05-19,2023-04-21,,male,Joshua,Gottheimer,democrat,joint,house,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022877.pdf,Subholding Of: Morgan Stanley - Select UMA Account # 1
Texas Instruments Inc,TXN:US,sell,1K–15K,21.0,Josh Gottheimer sold $8000 of Texas Instruments Inc (TXN:US) on 2023-04-28. He filed the trade after 21 days.,2023-05-19T13:05:03Z,2023-05-19,2023-04-28,,male,Joshua,Gottheimer,democrat,joint,house,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022877.pdf,Subholding Of: Morgan Stanley - Select UMA Account # 1
Uber Technologies Inc,UBER:US,sell,1K–15K,22.0,Josh Gottheimer sold $8000 of Uber Technologies Inc (UBER:US) on 2023-04-27. He filed the trade after 22 days.,2023-05-19T13:05:03Z,2023-05-19,2023-04-27,,male,Joshua,Gottheimer,democrat,joint,house,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022877.pdf,Subholding Of: Morgan Stanley - Select UMA Account # 1
Boston Scientific Corp,BSX:US,sell,1K–15K,30.0,Lois Frankel sold $8000 of Boston Scientific Corp (BSX:US) on 2023-04-19. She filed the trade after 30 days.,2023-05-22T13:05:03Z,2023-05-19,2023-04-19,,female,Lois,Frankel,democrat,not-disclosed,house,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022974.pdf,Subholding Of: Morgan Stanley IRA - X141
Boston Scientific Corp,BSX:US,sell,1K–15K,18.0,Lois Frankel sold $8000 of Boston Scientific Corp (BSX:US) on 2023-05-01. She filed the trade after 18 days.,2023-05-22T13:05:03Z,2023-05-19,2023-05-01,,female,Lois,Frankel,democrat,not-disclosed,house,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022974.pdf,Subholding Of: Morgan Stanley IRA - X142
Comcast Corp,CMCSA:US,sell,1K–15K,16.0,Lois Frankel sold $8000 of Comcast Corp (CMCSA:US) on 2023-05-03. She filed the trade after 16 days.,2023-05-22T13:05:03Z,2023-05-19,2023-05-03,,female,Lois,Frankel,democrat,not-disclosed,house,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022974.pdf,Subholding Of: Morgan Stanley IRA - X141
Gartner Inc,IT:US,sell,1K–15K,30.0,Lois Frankel sold $8000 of Gartner Inc (IT:US) on 2023-04-19. She filed the trade after 30 days.,2023-05-22T13:05:03Z,2023-05-19,2023-04-19,,female,Lois,Frankel,democrat,not-disclosed,house,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022974.pdf,Subholding Of: Morgan Stanley IRA - X142
The PNC Financial Services Group Inc,PNC:US,buy,1K–15K,23.0,Lois Frankel bought $8000 of The PNC Financial Services Group Inc (PNC:US) on 2023-04-26. She filed the trade after 23 days.,2023-05-22T13:05:03Z,2023-05-19,2023-04-26,,female,Lois,Frankel,democrat,not-disclosed,house,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022974.pdf,Subholding Of: Morgan Stanley IRA - X141
The PNC Financial Services Group Inc,PNC:US,buy,1K–15K,30.0,Lois Frankel bought $8000 of The PNC Financial Services Group Inc (PNC:US) on 2023-04-19. She filed the trade after 30 days.,2023-05-22T13:05:03Z,2023-05-19,2023-04-19,,female,Lois,Frankel,democrat,not-disclosed,house,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022974.pdf,Subholding Of: Morgan Stanley IRA - X141
PPG Industries Inc,PPG:US,sell,1K–15K,30.0,Lois Frankel sold $8000 of PPG Industries Inc (PPG:US) on 2023-04-19. She filed the trade after 30 days.,2023-05-22T13:05:03Z,2023-05-19,2023-04-19,,female,Lois,Frankel,democrat,not-disclosed,house,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022974.pdf,Subholding Of: Morgan Stanley IRA - X141
PPG Industries Inc,PPG:US,sell,1K–15K,23.0,Lois Frankel sold $8000 of PPG Industries Inc (PPG:US) on 2023-04-26. She filed the trade after 23 days.,2023-05-22T13:05:03Z,2023-05-19,2023-04-26,,female,Lois,Frankel,democrat,not-disclosed,house,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022974.pdf,Subholding Of: Morgan Stanley IRA - X141
Prologis Inc,PLD:US,buy,1K–15K,16.0,Lois Frankel bought $8000 of Prologis Inc (PLD:US) on 2023-05-03. She filed the trade after 16 days.,2023-05-22T13:05:03Z,2023-05-19,2023-05-03,,female,Lois,Frankel,democrat,not-disclosed,house,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022974.pdf,Subholding Of: Morgan Stanley IRA - X141
Ubiquiti Inc,UI:US,sell,1K–15K,30.0,Lois Frankel sold $8000 of Ubiquiti Inc (UI:US) on 2023-04-19. She filed the trade after 30 days.,2023-05-22T13:05:03Z,2023-05-19,2023-04-19,,female,Lois,Frankel,democrat,not-disclosed,house,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022974.pdf,Subholding Of: Morgan Stanley IRA - X142
Ubiquiti Inc,UI:US,sell,1K–15K,16.0,Lois Frankel sold $8000 of Ubiquiti Inc (UI:US) on 2023-05-03. She filed the trade after 16 days.,2023-05-22T13:05:03Z,2023-05-19,2023-05-03,,female,Lois,Frankel,democrat,not-disclosed,house,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022974.pdf,Subholding Of: Morgan Stanley IRA - X142
Accenture PLC,ACN:US,buy,50K–100K,39.0,Daniel S. Goldman bought $75000 of Accenture PLC (ACN:US) on 2023-04-10. He filed the trade after 39 days.,2023-05-22T13:05:05Z,2023-05-19,2023-04-10,,male,Daniel S.,Goldman,democrat,not-disclosed,house,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022948.pdf,Subholding Of: Daniel Goldman Grandchildren 1986 Trust \u003e TACS R3K
Affirm Holdings Inc,AFRM:US,buy,1K–15K,39.0,Daniel S. Goldman bought $8000 of Affirm Holdings Inc (AFRM:US) on 2023-04-10. He filed the trade after 39 days.,2023-05-22T13:05:05Z,2023-05-19,2023-04-10,,male,Daniel S.,Goldman,democrat,not-disclosed,house,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022948.pdf,Subholding Of: Daniel Goldman 12/9/2011 Trust \u003e Aperio Group LLC
Altria Group Inc,MO:US,sell,1K–15K,39.0,Daniel S. Goldman sold $8000 of Altria Group Inc (MO:US) on 2023-04-10. He filed the trade after 39 days.,2023-05-22T13:05:05Z,2023-05-19,2023-04-10,,male,Daniel S.,Goldman,democrat,not-disclosed,house,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022948.pdf,Subholding Of: Daniel Goldman Grandchildren 1986 Trust \u003e TACS R3K
Amazon.com Inc,AMZN:US,buy,15K–50K,39.0,Daniel S. Goldman bought $32500 of Amazon.com Inc (AMZN:US) on 2023-04-10. He filed the trade after 39 days.,2023-05-22T13:05:05Z,2023-05-19,2023-04-10,,male,Daniel S.,Goldman,democrat,not-disclosed,house,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022948.pdf,Subholding Of: Daniel Goldman Grandchildren 1986 Trust \u003e TACS R3K
American International Group Inc,AIG:US,sell,15K–50K,39.0,Daniel S. Goldman sold $32500 of American International Group Inc (AIG:US) on 2023-04-10. He filed the trade after 39 days.,2023-05-22T13:05:05Z,2023-05-19,2023-04-10,,male,Daniel S.,Goldman,democrat,not-disclosed,house,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022948.pdf,Subholding Of: Daniel Goldman Grandchildren 1986 Trust \u003e TACS R3K
American International Group Inc,AIG:US,sell,1K–15K,39.0,Daniel S. Goldman sold $8000 of American International Group Inc (AIG:US) on 2023-04-10. He filed the trade after 39 days.,2023-05-22T13:05:05Z,2023-05-19,2023-04-10,,male,Daniel S.,Goldman,democrat,not-disclosed,house,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022948.pdf,Subholding Of: Daniel Goldman 12/9/2011 Trust \u003e Aperio Group LLC
American Tower Corp,AMT:US,buy,15K–50K,39.0,Daniel S. Goldman bought $32500 of American Tower Corp (AMT:US) on 2023-04-10. He filed the trade after 39 days.,2023-05-22T13:05:05Z,2023-05-19,2023-04-10,,male,Daniel S.,Goldman,democrat,not-disclosed,house,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022948.pdf,Subholding Of: Daniel Goldman Grandchildren 1986 Trust \u003e TACS R3K
Apollo Global Management Inc,APO:US,sell,15K–50K,39.0,Daniel S. Goldman sold $32500 of Apollo Global Management Inc (APO:US) on 2023-04-10. He filed the trade after 39 days.,2023-05-22T13:05:05Z,2023-05-19,2023-04-10,,male,Daniel S.,Goldman,democrat,not-disclosed,house,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022948.pdf,Subholding Of: Daniel Goldman Grandchildren 1986 Trust \u003e TACS R3K
Apple Inc,AAPL:US,buy,15K–50K,39.0,Daniel S. Goldman bought $32500 of Apple Inc (AAPL:US) on 2023-04-10. He filed the trade after 39 days.,2023-05-22T13:05:05Z,2023-05-19,2023-04-10,,male,Daniel S.,Goldman,democrat,not-disclosed,house,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022948.pdf,Subholding Of: Daniel Goldman Grandchildren 1986 Trust \u003e TACS R3K
Arista Networks Inc,ANET:US,buy,1K–15K,39.0,Daniel S. Goldman bought $8000 of Arista Networks Inc (ANET:US) on 2023-04-10. He filed the trade after 39 days.,2023-05-22T13:05:05Z,2023-05-19,2023-04-10,,male,Daniel S.,Goldman,democrat,not-disclosed,house,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022948.pdf,Subholding Of: Daniel Goldman Grandchildren 1986 Trust \u003e TACS R3K
Bank of America Corp,BAC:US,sell,15K–50K,39.0,Daniel S. Goldman sold $32500 of Bank of America Corp (BAC:US) on 2023-04-10. He filed the trade after 39 days.,2023-05-22T13:05:05Z,2023-05-19,2023-04-10,,male,Daniel S.,Goldman,democrat,not-disclosed,house,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022948.pdf,Subholding Of: Daniel Goldman Grandchildren 1986 Trust \u003e TACS R3K
Bristol-Myers Squibb Co,BMY:US,buy,50K–100K,39.0,Daniel S. Goldman bought $75000 of Bristol-Myers Squibb Co (BMY:US) on 2023-04-10. He filed the trade after 39 days.,2023-05-22T13:05:05Z,2023-05-19,2023-04-10,,male,Daniel S.,Goldman,democrat,not-disclosed,house,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022948.pdf,Subholding Of: Daniel Goldman Grandchildren 1986 Trust \u003e TACS R3K
Cadence Bank,CADE:US,buy,1K–15K,39.0,Daniel S. Goldman bought $8000 of Cadence Bank (CADE:US) on 2023-04-10. He filed the trade after 39 days.,2023-05-22T13:05:05Z,2023-05-19,2023-04-10,,male,Daniel S.,Goldman,democrat,not-disclosed,house,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022948.pdf,Subholding Of: Daniel Goldman Grandchildren 1986 Trust \u003e TACS R3K
Capital One Financial Corp,COF:US,sell,1K–15K,39.0,Daniel S. Goldman sold $8000 of Capital One Financial Corp (COF:US) on 2023-04-10. He filed the trade after 39 days.,2023-05-22T13:05:05Z,2023-05-19,2023-04-10,,male,Daniel S.,Goldman,democrat,not-disclosed,house,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022948.pdf,Subholding Of: Daniel Goldman Grandchildren 1986 Trust \u003e TACS R3K
Caterpillar Inc,CAT:US,sell,15K–50K,39.0,Daniel S. Goldman sold $32500 of Caterpillar Inc (CAT:US) on 2023-04-10. He filed the trade after 39 days.,2023-05-22T13:05:05Z,2023-05-19,2023-04-10,,male,Daniel S.,Goldman,democrat,not-disclosed,house,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022948.pdf,Subholding Of: Daniel Goldman Grandchildren 1986 Trust \u003e TACS R3K
Centene Corp,CNC:US,buy,15K–50K,39.0,Daniel S. Goldman bought $32500 of Centene Corp (CNC:US) on 2023-04-10. He filed the trade after 39 days.,2023-05-22T13:05:05Z,2023-05-19,2023-04-10,,male,Daniel S.,Goldman,democrat,not-disclosed,house,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022948.pdf,Subholding Of: Daniel Goldman Grandchildren 1986 Trust \u003e TACS R3K
ChargePoint Holdings Inc,CHPT:US,buy,15K–50K,39.0,Daniel S. Goldman bought $32500 of ChargePoint Holdings Inc (CHPT:US) on 2023-04-10. He filed the trade after 39 days.,2023-05-22T13:05:05Z,2023-05-19,2023-04-10,,male,Daniel S.,Goldman,democrat,not-disclosed,house,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022948.pdf,Subholding Of: Daniel Goldman Grandchildren 1986 Trust \u003e TACS R3K
Chart Industries Inc,GTLS:US,buy,1K–15K,39.0,Daniel S. Goldman bought $8000 of Chart Industries Inc (GTLS:US) on 2023-04-10. He filed the trade after 39 days.,2023-05-22T13:05:05Z,2023-05-19,2023-04-10,,male,Daniel S.,Goldman,democrat,not-disclosed,house,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022948.pdf,Subholding Of: Daniel Goldman 12/9/2011 Trust \u003e Aperio Group LLC
Chubb Ltd,CB:US,buy,15K–50K,39.0,Daniel S. Goldman bought $32500 of Chubb Ltd (CB:US) on 2023-04-10. He filed the trade after 39 days.,2023-05-22T13:05:05Z,2023-05-19,2023-04-10,,male,Daniel S.,Goldman,democrat,not-disclosed,house,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022948.pdf,Subholding Of: Daniel Goldman Grandchildren 1986 Trust \u003e TACS R3K
Citizens Financial Group Inc,CFG:US,buy,15K–50K,39.0,Daniel S. Goldman bought $32500 of Citizens Financial Group Inc (CFG:US) on 2023-04-10. He filed the trade after 39 days.,2023-05-22T13:05:05Z,2023-05-19,2023-04-10,,male,Daniel S.,Goldman,democrat,not-disclosed,house,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022948.pdf,Subholding Of: Daniel Goldman Grandchildren 1986 Trust \u003e TACS R3K
